time,Ia,Ib,Ic,Vab,Vbc,Vca,Torque,Speed,Category
1.351,148.0870087,-137.7557539,-10.33125483,227.9227347,427.2437549,431.8986621,337.1772655,1802.414886,UVT
1.3515,170.9565299,-135.5922606,-35.36426933,227.9225744,427.2412614,431.8972422,316.7549084,1806.917577,UVT
1.352,170.0908388,-127.7921139,-42.29872499,227.9227099,427.2381029,431.8956455,253.5200279,1810.904329,UVT
1.3525,182.3412381,-120.9341928,-61.40704527,227.9228908,427.2354637,431.8947644,172.2543121,1813.759047,UVT
1.353,208.2137636,-117.7613862,-90.45237743,227.9230645,427.2335367,431.8946431,65.81335117,1815.388138,UVT
1.3535,247.6485822,-120.7382938,-126.9102884,227.9232786,427.2321685,431.8951755,-70.91596234,1815.639041,UVT
1.354,243.3629916,-98.86652507,-144.4964665,227.9235109,425.219847,434.3811533,-214.6880135,1814.107614,UVT
1.3545,198.7537352,-47.2178639,-151.5358713,227.9238202,425.2199023,434.3824234,-322.3163242,1810.679325,UVT
1.355,169.0216167,-10.15083218,-158.8707845,227.9242944,425.2201419,434.3833708,-380.1399253,1805.924403,UVT
1.3555,151.8293394,11.7360717,-163.5654111,227.9247257,425.2205025,434.3844649,-398.9971901,1800.695135,UVT
1.356,144.5752607,18.45429797,-163.0295586,227.9251071,425.2209939,434.3856935,-391.4028814,1795.538186,UVT
1.3565,144.5194887,10.55890135,-155.0783901,232.3588516,416.1280146,430.2574616,-370.429956,1790.704598,UVT
1.357,122.8893049,25.68421455,-148.5735195,232.3587733,416.1300072,430.2596692,-302.3413657,1786.279359,UVT
1.3575,83.55456693,64.65850373,-148.2130707,232.3585788,416.1333486,430.262303,-178.2538543,1782.746831,UVT
1.358,45.0715164,90.05136626,-135.1228827,232.3585605,416.1368403,430.2647232,-39.95627708,1780.976781,UVT
1.3585,4.840244902,104.0476138,-108.8878587,232.358709,416.1402997,430.266919,90.15767688,1781.191792,UVT
1.359,-39.47147439,109.0256304,-69.55415602,232.3590113,416.143634,430.2687559,191.4244053,1783.044703,UVT
1.3595,-59.22469436,111.08072,-51.85602566,234.3145753,414.0930133,425.8941344,230.8722996,1786.057477,UVT
1.36,-54.00656006,105.7101248,-51.70356476,234.3149822,414.0962603,425.8956012,225.1713975,1789.368852,UVT
1.3605,-60.8797676,99.32185717,-38.44208956,234.3153125,414.0995133,425.8967783,208.1707787,1792.243117,UVT
1.361,-80.66729324,94.66813799,-14.00084475,234.3156528,414.1021512,425.8972337,169.9919913,1794.644907,UVT
1.3615,-113.6735126,94.29799597,19.37551663,234.3160167,414.104084,425.8969761,102.5321471,1796.523472,UVT
1.362,-159.6874608,100.4751785,59.21228229,234.3163935,419.1252444,421.4632299,-0.013324034,1797.470351,UVT
1.3625,-161.3159961,82.05922942,79.25676666,234.3166404,419.1254775,421.4628117,-111.4906459,1797.018406,UVT
1.363,-121.8641727,34.01704242,87.84713025,234.3165113,419.1255853,421.4634238,-190.1165678,1795.026423,UVT
1.3635,-96.57784894,0.44761491,96.13023403,234.3163871,419.1258848,421.4641436,-227.4885019,1792.042677,UVT
1.364,-83.14594637,-18.15941741,101.3053638,234.3163131,419.1262722,421.4648269,-234.7296904,1788.809006,UVT
1.3645,-79.01529283,-21.88840468,100.9036975,234.3162729,419.1267157,421.4654946,-224.1420927,1785.735219,UVT
1.365,-55.50036199,-47.93864951,103.4390115,232.014893,423.3347696,423.499571,-172.8195288,1782.967729,UVT
1.3655,-16.46509143,-96.7535997,113.2186911,232.0150248,423.33465,423.4998184,-69.18468827,1780.919338,UVT
1.366,19.58658736,-130.5801602,110.9935729,232.0151512,423.3339258,423.4998141,58.54825749,1780.351167,UVT
1.3665,55.41914726,-151.3543831,95.93523588,232.015106,423.3331147,423.4998566,188.0515189,1781.619918,UVT
1.367,93.58393073,-161.2749287,67.69099797,232.0148788,423.3323103,423.4999184,297.89489,1784.57827,UVT
1.3675,136.3868546,-162.74062,26.35376533,232.014468,423.3315804,423.5001011,368.7140197,1788.858241,UVT
1.368,155.1580386,-161.8626733,6.704634651,234.3130033,421.2979325,419.296153,373.6511814,1793.866076,UVT
1.3685,149.4443239,-154.1453276,4.70100362,234.3120819,421.2978532,419.2966392,331.2948284,1798.699781,UVT
1.369,156.2733335,-146.064467,-10.20886651,234.3108826,421.2982732,419.2971752,272.5093396,1802.634548,UVT
1.3695,176.3979279,-140.4032341,-35.99469373,234.3095585,421.298635,419.2973183,189.1102647,1805.585247,UVT
1.37,210.0267272,-139.7236817,-70.30304553,234.3081745,421.2989483,419.2970546,74.79431634,1807.442321,UVT
1.3705,200.1500374,-113.1987101,-86.9513273,234.3068128,418.5579687,421.2817838,-59.90817342,1807.787909,UVT
1.371,150.424038,-56.12700182,-94.2970362,234.3056081,418.5581232,421.2801077,-171.7047368,1806.341089,UVT
1.3715,116.3275395,-13.05991072,-103.2676288,234.3047016,418.5577848,421.2773223,-234.7671929,1803.438183,UVT
1.372,95.72561236,15.12445378,-110.8500661,234.3039649,418.5567463,421.2739058,-259.0882811,1799.919338,UVT
1.3725,86.16110738,28.15728225,-114.3183896,234.3033486,418.5551128,421.2701332,-256.5745206,1796.401157,UVT
1.373,84.98142129,26.3283612,-111.3097825,234.302958,418.5529011,421.2660831,-239.9620739,1793.144308,UVT
1.3735,63.44748625,47.03176,-110.4792463,232.3451241,423.1880208,423.3434543,-181.5155908,1790.246002,UVT
1.374,25.41768878,90.88753847,-116.3052272,232.3450637,423.1844783,423.3391182,-70.72167171,1788.129571,UVT
1.3745,-10.63911854,120.3001149,-109.6609964,232.3450856,423.1801692,423.3348006,58.14411216,1787.585377,UVT
1.375,-47.44920341,137.3391962,-89.88999279,232.3450616,423.1757856,423.3308756,182.7403162,1788.891835,UVT
1.3755,-87.50115174,144.3142541,-56.81310238,232.3449832,423.1715107,423.3275476,282.0305341,1791.793351,UVT
1.376,-102.3243139,147.2758083,-44.95149441,234.2999575,421.086353,418.6899886,317.1861507,1795.85447,UVT
1.3765,-91.68744909,141.6982045,-50.01075538,234.2996082,421.0832717,418.6884257,304.0274781,1800.184062,UVT
1.377,-92.88093408,134.0973596,-41.21642553,234.2990625,421.0811591,418.6877258,280.9008674,1803.973674,UVT
1.3775,-106.9411375,127.326514,-20.38537654,234.2984515,421.0795199,418.6874049,237.8634544,1807.198771,UVT
1.378,-134.3766692,124.0695306,10.30713859,234.2978683,421.0781836,418.6873618,166.5799564,1809.850574,UVT
1.3785,-175.1624703,126.7495419,48.41292838,234.2972906,421.0774061,418.6876734,60.89048719,1811.532594,UVT
1.379,-172.0750557,104.3706274,67.70442828,234.296768,419.0973034,421.4352309,-59.9337436,1811.78442,UVT
1.3795,-128.5824633,52.03305749,76.54940585,234.296366,419.0973342,421.4355145,-153.2780052,1810.388673,UVT
1.38,-99.9819511,14.1103498,85.8716013,234.2961791,419.0973548,421.4352361,-203.0737833,1807.788441,UVT
1.3805,-84.00777059,-8.730516724,92.73828731,234.2959928,419.0973405,421.4349614,-219.9280168,1804.757917,UVT
1.381,-78.11022047,-16.42263033,94.5328508,234.2958588,419.0972937,421.434663,-215.9349409,1801.786221,UVT
1.3815,-79.57666897,-9.443418676,89.02008764,238.3806464,409.9688915,417.2755375,-203.6272857,1799.058881,UVT
1.382,-59.64763219,-25.36212095,85.00975314,238.3803335,409.9701056,417.2761241,-149.8430535,1796.60295,UVT
1.3825,-22.20186,-64.95625198,87.15811198,238.3800676,409.9726925,417.2771729,-44.79113526,1794.838709,UVT
1.383,14.29397325,-90.76943238,76.47545914,238.3801081,409.9753298,417.2782239,71.43080188,1794.576023,UVT
1.3835,52.50985469,-104.988344,52.47848929,238.3804463,409.9780375,417.2790431,177.1492215,1796.006612,UVT
1.384,94.85551632,-110.0191779,15.16366154,238.3810681,409.980669,417.2798441,252.352064,1798.765729,UVT
1.3845,112.7511245,-111.9750143,-0.776110143,240.5122455,407.9314079,413.0603287,265.7391506,1802.359727,UVT
1.385,105.8273926,-106.356846,0.529453391,240.5132147,407.9340252,413.0610365,234.7018587,1805.931279,UVT
1.3855,111.2300331,-99.74293941,-11.48709364,240.5142107,407.9366881,413.061666,192.8229603,1808.763305,UVT
1.386,129.8037287,-94.96033564,-34.84339304,240.5153128,407.9387129,413.0618156,130.9468232,1810.830224,UVT
1.3865,161.8481149,-94.62256035,-67.2255545,240.5164445,407.9401811,413.0615911,41.62953831,1812.093798,UVT
1.387,207.1214802,-101.040198,-106.0812821,240.5175822,412.9038,408.087031,-80.33637457,1812.171852,UVT
1.3875,208.1851826,-83.06188704,-125.1232955,240.5185551,412.9038338,408.0872634,-205.9524874,1810.630276,UVT
1.388,168.3034313,-35.60323281,-132.7001985,240.5190571,412.9040097,408.0890627,-293.1444502,1807.39447,UVT
1.3885,142.5966047,-2.831355376,-139.7652493,240.5195368,412.904546,408.0911054,-335.5067213,1803.096211,UVT
1.389,128.6749519,14.81478547,-143.4897374,240.5198932,412.9055031,408.093494,-344.3567695,1798.521758,UVT
1.3895,123.9165532,17.48517249,-141.4017257,240.5202304,412.9067663,408.0960031,-332.2975345,1794.109362,UVT
1.39,99.59532517,42.4549984,-142.0503236,238.3880188,417.1316498,410.1507209,-275.4058654,1790.041049,UVT
1.3905,59.56437717,90.24029273,-149.8046699,238.3882157,417.1329374,410.1529583,-162.8077559,1786.776732,UVT
1.391,22.2646757,123.1554088,-145.4200845,238.3883205,417.1337884,410.1548329,-24.61517878,1785.124114,UVT
1.3915,-15.06099762,143.193535,-128.1325374,238.3882238,417.1346638,410.1564822,116.2802447,1785.453556,UVT
1.392,-54.93990084,152.5962825,-97.6563817,238.3879542,417.1355031,410.1580076,237.997342,1787.617538,UVT
1.3925,-99.64111024,153.7904613,-54.14935111,234.3070637,421.2945352,419.2809361,320.8339116,1791.250456,UVT
1.393,-120.4460895,152.8953283,-32.44923877,234.3068661,421.2942991,419.2809334,338.5459635,1795.757577,UVT
1.3935,-116.8475623,145.4067597,-28.55919738,234.3070012,421.2929674,419.2801792,309.4624469,1800.243925,UVT
1.394,-125.8249417,137.8023043,-11.97736259,234.3071233,421.2918672,419.279731,263.2968314,1803.994296,UVT
1.3945,-148.0769793,132.8380716,15.23890763,234.3072615,421.2909944,419.2795682,191.51586,1806.914213,UVT
1.395,-183.7630032,133.0415864,50.72141678,234.3074111,421.2904427,419.279709,87.55949876,1808.875286,UVT
1.3955,-175.8316978,107.5438792,68.2878186,234.3075941,418.5486824,421.2654613,-36.95841176,1809.44255,UVT
1.396,-127.9078617,51.59741278,76.31044895,234.3078518,418.5486914,421.265611,-139.1291965,1808.331455,UVT
1.3965,-95.43961988,9.721304706,85.71831517,234.3082752,418.5486304,421.265211,-194.9509327,1805.878118,UVT
1.397,-76.2733538,-17.24459637,93.51795017,234.3086162,418.5483714,421.2647765,-214.6270021,1802.891923,UVT
1.3975,-67.93934371,-29.06525534,97.00459905,234.3089527,418.5478871,421.2642182,-210.123114,1799.947587,UVT
1.398,-67.77592794,-26.06034943,93.83627737,234.3091396,418.5473071,421.2637082,-194.1026063,1797.272829,UVT
1.3985,-47.043538,-45.65301301,92.69655101,232.3518701,423.1845089,423.344643,-137.7869706,1794.933688,UVT
1.399,-9.610823934,-88.49006099,98.10088492,232.352023,423.1831898,423.3437672,-30.71545013,1793.33556,UVT
1.3995,26.07803631,-117.0033531,90.9253168,232.352074,423.1812129,423.3427088,91.80132776,1793.256037,UVT
1.4,62.7516925,-133.2909326,70.53924008,232.3519295,423.1792309,423.3417451,207.696813,1794.941869,UVT
1.4005,102.8981926,-139.6918631,36.79367059,232.3516164,423.177336,423.3409828,296.2936746,1798.103217,UVT
1.401,148.7329108,-138.7251433,-10.00776751,227.9222092,427.2427361,431.8976302,339.4340816,1802.282484,UVT
1.4015,171.4484843,-136.5697497,-34.87873461,227.9220437,427.2402223,431.8962026,319.2831006,1806.813641,UVT
1.402,170.4141243,-128.7435307,-41.67059354,227.9221723,427.2370487,431.8946022,256.1823645,1810.832826,UVT
1.4025,182.487415,-121.8257807,-60.66163434,227.9223454,427.2343994,431.89372,175.0813081,1813.720945,UVT
1.403,208.1815276,-118.562289,-89.61923854,227.922511,427.2324665,431.8935988,68.82007676,1815.384582,UVT
1.4035,247.4437736,-121.4218911,-126.0218825,227.9227172,427.2310955,431.8941315,-67.73397411,1815.672357,UVT
1.404,242.9982847,-99.41146531,-143.5868194,227.9229426,425.2187701,434.3801061,-211.6237307,1814.179984,UVT
1.4045,198.248125,-47.60879017,-150.6393348,227.9232462,425.2188257,434.3813755,-319.6394578,1810.789316,UVT
1.405,168.3991631,-10.37938523,-158.0197779,227.9237161,425.2190663,434.3823224,-377.8149652,1806.06564,UVT
1.4055,151.117661,11.67116556,-162.7888265,227.9241445,425.2194286,434.3834167,-396.9661994,1800.861808,UVT
1.406,143.8039706,18.54771889,-162.3516895,227.9245239,425.2199226,434.3846468,-389.5950277,1795.726997,UVT
1.4065,143.7188079,10.79950812,-154.518316,232.3582712,416.1269504,430.2564185,-368.7707332,1790.913228,UVT
1.407,122.0891178,26.05599604,-148.1451139,232.3581919,416.1289491,430.2586309,-300.8922803,1786.506457,UVT
1.4075,82.78375128,65.14146173,-147.925213,232.3579969,416.1322991,430.261271,-177.0412046,1782.990333,UVT
1.408,44.3550738,90.62263682,-134.9777106,232.3579786,416.1358017,430.2636983,-38.84287763,1781.233496,UVT
1.4085,4.199539769,104.6826557,-108.8821954,232.358128,416.1392738,430.265901,91.29846531,1781.460379,UVT
1.409,-40.01915027,109.6992175,-69.68006727,232.3584326,416.1426217,430.2677437,192.699359,1783.326308,UVT
1.4095,-59.66610395,111.7672248,-52.10112088,234.313999,414.0920139,425.8931243,232.2340429,1786.354456,UVT
1.41,-54.33265711,106.3837957,-52.0511386,234.3144124,414.0952723,425.894593,226.5485782,1789.682878,UVT
1.4105,-61.08692646,99.96050964,-38.87358318,234.3147519,414.0985342,425.8957703,209.6012314,1792.574091,UVT
1.411,-80.75666622,95.25234817,-14.49568195,234.3151036,414.1011779,425.8962254,171.5030943,1794.993039,UVT
1.4115,-113.6507434,94.8117685,18.83897485,234.3154808,414.1031134,425.8959687,104.1379624,1796.889949,UVT
1.412,-159.5622163,100.9064218,58.65579449,234.3158719,419.1242813,421.4622323,1.686361335,1797.856467,UVT
1.4125,-161.101597,82.39920413,78.70239285,234.3161329,419.1245138,421.4618217,-109.8663591,1797.425366,UVT
1.413,-121.5775155,34.25994937,87.31756616,234.3160167,419.1246221,421.4624476,-188.7168602,1795.453319,UVT
1.4135,-96.23648154,0.59440579,95.64207575,234.3159034,419.1249256,421.4631882,-226.2821052,1792.485819,UVT
1.414,-82.76805003,-18.10372795,100.871778,234.3158375,419.1253223,421.4638992,-233.6776491,1789.265196,UVT
1.4145,-78.61867594,-21.91541343,100.5340894,234.3158022,419.1257822,421.4646005,-223.2035276,1786.2028,UVT
1.415,-55.10238461,-48.03748676,103.1398714,232.014423,423.3338592,423.4987142,-172.0287112,1783.445579,UVT
1.4155,-16.08287555,-96.91150526,112.9943808,232.0145551,423.3337716,423.4990005,-68.55950508,1781.405937,UVT
1.416,19.94085246,-130.783345,110.8424925,232.0146811,423.3330858,423.4990339,59.07546351,1780.844334,UVT
1.4165,55.73614929,-151.5889166,95.85276732,232.0146366,423.3323173,423.4991102,188.5401383,1782.118376,UVT
1.417,93.85735823,-161.5274489,67.6700907,232.0144125,423.3315566,423.4991995,298.39152,1785.081962,UVT
1.4175,136.613356,-162.9989065,26.38555056,232.0140086,423.3308686,423.4994023,369.2498397,1789.367617,UVT
1.418,155.3365766,-162.115096,6.778519423,234.3125549,421.2972577,419.2954649,374.1995539,1794.381882,UVT
1.4185,149.5758294,-154.380313,4.804483647,234.3116505,421.297208,419.2959566,331.8210254,1799.222352,UVT
1.419,156.3622845,-146.2759173,-10.0863672,234.3104729,421.2976494,419.2964936,273.0162084,1803.163461,UVT
1.4195,176.4507019,-140.5876111,-35.86309087,234.3091743,421.2980241,419.2966364,189.5960092,1806.120063,UVT
1.42,210.0510491,-139.8800246,-70.17102451,234.3078178,421.2983432,419.2963745,75.25291006,1807.982805,UVT
1.4205,200.1546741,-113.3272354,-86.82743866,234.3064838,418.5573623,421.2811092,-59.51450709,1808.333726,UVT
1.421,150.419052,-56.22812438,-94.19092765,234.3053048,418.5575165,421.2794491,-171.4033447,1806.891428,UVT
1.4215,116.3208484,-13.13919649,-103.1816519,234.3044206,418.5571804,421.2766897,-234.5458114,1803.991717,UVT
1.422,95.72395717,15.06018709,-110.7841443,234.3037013,418.55615,421.2733094,-258.9345326,1800.474949,UVT
1.4225,86.16957296,28.10059158,-114.2701645,234.3030971,418.5545333,421.2695819,-256.4783696,1796.958111,UVT
1.423,85.00311123,26.27180864,-111.2749199,234.3027135,418.5523485,421.2655834,-239.9173315,1793.70199,UVT
1.4235,63.48422579,46.9686694,-110.4528952,232.3448818,423.1875056,423.3430091,-181.5153641,1790.80386,UVT
1.424,25.47101024,90.81225293,-116.2832632,232.3448217,423.1840095,423.3387267,-70.76153024,1788.687109,UVT
1.4245,-10.57280629,120.2084887,-109.6356824,232.3448436,423.179753,423.3344583,58.05839192,1788.142158,UVT
1.425,-47.37543045,137.2290024,-89.85357197,232.3448212,423.1754248,423.330575,182.5938993,1789.447338,UVT
1.4255,-87.42706043,144.185419,-56.75835859,232.344748,423.1712042,423.3272792,281.8012848,1792.346818,UVT
1.426,-102.2576741,147.1294136,-44.87173948,234.2997323,421.0860962,418.6897418,316.8829419,1796.404823,UVT
1.4265,-91.63602886,141.5355301,-49.89950122,234.299399,421.0830567,418.6881912,303.6639031,1800.730286,UVT
1.427,-92.85393647,133.9252787,-41.07134224,234.2988748,421.0809764,418.6874962,280.4613405,1804.515103,UVT
1.4275,-106.9472,127.1537385,-20.20653849,234.2982898,421.0793589,418.6871759,237.331836,1807.734578,UVT
1.428,-134.4232447,123.9061594,10.51708532,234.2977358,421.078035,418.687133,165.9418948,1810.379567,UVT
1.4285,-175.2552583,126.6065117,48.64874662,234.2971884,421.0772623,418.6874481,60.1360339,1812.053407,UVT
1.429,-172.2177952,104.2578573,67.9599379,234.296695,419.0971596,421.4350154,-60.72380517,1812.295578,UVT
1.4295,-128.7773703,51.95813447,76.81923583,234.2963192,419.0971907,421.4353184,-154.0201982,1810.889692,UVT
1.43,-100.2268027,14.08295556,86.14384711,234.296154,419.097215,421.435069,-203.7719693,1808.280374,UVT
1.4305,-84.29747574,-8.702548497,93.00002424,234.295984,419.0972109,421.4348326,-220.5949,1805.241789,UVT
1.431,-78.43700782,-16.33377648,94.7707843,234.2958606,419.0971828,421.4345798,-216.5904173,1802.262382,UVT
1.4315,-79.93037128,-9.290803549,89.22117483,238.3806538,409.9688073,417.2755041,-204.2959586,1799.527392,UVT
1.432,-60.01682327,-25.14589137,85.16271464,238.3803432,409.9700576,417.2761416,-150.4911221,1797.063535,UVT
1.4325,-22.57517128,-64.67946612,87.2546374,238.3800775,409.9726876,417.2772384,-45.40162498,1795.291466,UVT
1.433,13.93140522,-90.43807049,76.50666527,238.3801181,409.9753722,417.2783317,70.79646335,1795.021603,UVT
1.4335,52.17324334,-104.6111808,52.43793743,238.3804583,409.9781283,417.2791851,176.4256112,1796.444833,UVT
1.434,94.55984599,-109.6075496,15.04770361,238.3810851,409.9808057,417.2800111,251.4757288,1799.195159,UVT
1.4345,112.5101131,-111.5416485,-0.96846468,240.5122724,407.9315852,413.0605121,264.7435481,1802.778152,UVT
1.435,105.6527536,-105.9147246,0.26197103,240.5132556,407.9342355,413.0612279,233.6357135,1806.336896,UVT
1.4355,111.1323348,-99.30899881,-11.82333602,240.5142699,407.9369226,413.0618601,191.6599969,1809.155474,UVT
1.436,129.7906715,-94.55199798,-35.2386735,240.5153935,407.9389628,413.0620098,129.6649294,1811.208079,UVT
1.4365,161.9240506,-94.25693297,-67.66711761,240.5165485,407.9404392,413.0617861,40.21421143,1812.455764,UVT
1.437,207.2870854,-100.7332756,-106.5538098,240.5177095,412.9040596,408.0872291,-81.888928,1812.516203,UVT
1.4375,208.4374711,-82.82693818,-125.610533,240.5187043,412.9040936,408.0874703,-207.4872517,1810.95529,UVT
1.438,168.6362916,-35.4496879,-133.1866037,240.5192251,412.9042697,408.0892848,-294.5153386,1807.700336,UVT
